,text,favourite_count,retweet_count,created_at,handle
606,Amazon wants you to stick Dash wi-fi 'buy' buttons all over your home http://t.co/9ugGnLZPxf  @LiamT http://t.co/T5wAaZ0ORu,1,1,2015-04-01 13:24:57+00:00,@SmartPlanet
607,Amazon takes on Angie's List with Home Services launch http://t.co/rv9uZ6HUgt @natalienoell http://t.co/acwpOD1GHq,1,2,2015-03-30 15:15:49+00:00,@SmartPlanet
608,Amazon Web Services makes climate data collection available as part of White House initiative http://t.co/ulz70UTSCN http://t.co/St8e4lko8F,0,3,2015-03-20 13:50:28+00:00,@SmartPlanet
609,Amazon has tons of your data but it doesn't issue gov't data demand reports &amp; won't say why http://t.co/9TZRCbogzk http://t.co/hYMPxWlFVJ,1,1,2015-03-19 18:04:57+00:00,@SmartPlanet
610,Amazon's smartphone delivers data in 3D http://t.co/QVjRn5G9yS by @kirstenkorosec,0,1,2014-06-18 19:24:49+00:00,@SmartPlanet
611,How much do Amazon sales fall when it collects sales tax? http://t.co/lCUWwmjoyI,0,0,2014-05-01 19:10:37+00:00,@SmartPlanet
612,Amazon gives wearable tech its own store http://t.co/9bRWHkcS6M,1,1,2014-04-30 20:03:13+00:00,@SmartPlanet
613,"Amazon to workers: We'll pay you $5,000 to quit http://t.co/FNGNRxGLZ6",1,2,2014-04-12 05:44:54+00:00,@SmartPlanet
614,Amazon is ramping up its drone plans http://t.co/sJpyTgQsXM,0,2,2014-04-11 18:34:43+00:00,@SmartPlanet
615,Amazon's long-awaited video streaming device could look a lot like Google Chromecast http://t.co/3nJJODfddq,0,0,2014-03-18 18:20:12+00:00,@SmartPlanet
616,Startup hopes to become the Amazon of pharmaceuticals http://t.co/7c0E2w6mk9,0,0,2014-02-14 18:34:34+00:00,@SmartPlanet
617,Industry convergence: consumers are willing to buy insurance from Amazon or Google http://t.co/RNPNOOk3hP,0,0,2014-02-11 04:06:12+00:00,@SmartPlanet
618,"In today s episode of #MarketingSchool, we share four marketing traits to emulate from hugely successful businesses like Amazon, which has done a number of different things to help them grow.
https://t.co/7Kyntd2Sm7",37,14,2021-07-23 20:07:09+00:00,@neilpatel
619,A Quick Guide to Using Keywords for Better Amazon SEO https://t.co/d82P6BEa6o,65,34,2020-10-06 12:31:35+00:00,@neilpatel
620,How can you use Amazon for content and product development?  Tune in to hear how you can use reviews to your advantage. https://t.co/Cq0iihGjM7,54,19,2019-02-16 11:09:44+00:00,@neilpatel
621,Amazon sellers may go out of business if they don't do this... Tune in to hear how you can avoid losing your shirt. https://t.co/pUzuWIyVzW,62,40,2018-10-20 10:04:33+00:00,@neilpatel
622,"GM of @CrazyEgg wrote a kids book about pediatric #cancer and #bullying that's beautiful, powerful &amp; inspiring. https://t.co/INy1qMM2Yl Today's the Day is live on Amazon now. Check it out. @a_suneet",46,23,2018-06-01 15:21:56+00:00,@neilpatel
623,Tune in to hear how you can leverage Amazon Advertising for your business - before all the competition! https://t.co/ZJRYmY4bXt,51,35,2018-03-03 11:00:32+00:00,@neilpatel
624,"@RJScaringe RJ, you should more actively talk about $RIVN on Twitter!

Like what was the Amazon/Delivery truck announcement recently? Does that expand the ability for Rivian to deliver more vans to more customers or should we expect a slowdown on delivery vans?",8,0,2023-04-04 22:46:23+00:00,@hamids
625,@Jason I thought this was starting an Amazon shareholder letter.,1,0,2023-02-23 03:56:55+00:00,@hamids
626,"@SvvyTrdr In 5 years, multiple companies have a shot, including:
- Google
- Amazon
- Apple
- Meta
- Tesla

In 10 years though, I think it would be hard to unseat Tesla as #1",43,1,2023-02-05 17:37:33+00:00,@hamids
627,"I started a small position in $RIVN. 

I'm impressed by founder @RJScaringe. Vehicles seem to be solid and I'm starting to see their Amazon Vans everywhere!

More details on my thinking... https://t.co/pyyoMnODlh",13,2,2023-02-01 05:05:33+00:00,@hamids
628,"@Investingcom Wasn't the argument that Amazon keeps prices artificially low in order to put competitors out of biz? Until recently, their ecommerce business wasn't even profitable.",1,0,2022-09-14 21:38:31+00:00,@hamids
629,"@howardlindzon All it takes is 1 quarterly miss and market will punish Apple and Microsoft even worse than it did Facebook and Amazon. That quarterly miss (or even a simple ""caution about future"") will likely happen with Q2 2022 reports.",1,0,2022-05-01 16:53:50+00:00,@hamids
630,"Seriously, wtf is Amazon (AWS login) thinking with these captchas? There's at least 1 letter in each of these images that is impossible to identify with a high degree of confidence. https://t.co/obAHeqZo3m",7,0,2022-04-01 21:52:14+00:00,@hamids
631,How is it even possible for Amazon to offer Free same-day delivery for a $50 purchase that has ~20% profit margin!? Insane.,3,0,2021-06-07 17:59:45+00:00,@hamids
632,"@bechtweets @Apple It s a misconception that Apple doesn t compete on price. All their top category winning products are also priced right.

Apple wasn t just releasing a smart speaker for Amazon s service - they were creating their own service, which requires high volume or you can t compete.",0,0,2021-03-15 14:52:28+00:00,@hamids
633,"@bechtweets @Apple $349 wouldn t have been an issue if they also had a $49 and $99 version, but they couldn t get to needed volumes to compete with Amazon and Google without the right product pricing and offerings. 

Their $99 version was introduced last year which is doing better but it s too late",0,0,2021-03-15 14:41:09+00:00,@hamids
634,"Instead, the conversation has completely shifted to a discussion of free speech and the power concentrated in the hands of 4 gigantic companies (Facebook, Twitter, Amazon and Google) and the billionaires behind them.",2,0,2021-01-12 01:57:07+00:00,@hamids
635,"Gotta say, this is my favorite new 4K USB-C monitor to connect to a MB Pro. $700 on Amazon - or about $300 cheaper than the Apple monitor STAND! https://t.co/mVj90h47YK https://t.co/jKt1loZ4jp",7,0,2020-12-07 21:14:44+00:00,@hamids
636,"Instead of SalesForce $CRM buying Slack $WORK, here are all the companies I would rather buy Slack (in order):

- Zoom $ZM
- Atlassian $TEAM
- Google $GOOG
- Amazon $AMZN
- Microsoft $MSFT
...[all other companies]
Then SalesForce $CRM

cc @stewart",4,0,2020-11-25 20:55:33+00:00,@hamids
637,"@ejsmith Not really. $AMZN revenue in 1999 was ~$2 Billion with a market cap of ~45 Billion, about 22x revenue, which was nuts! Literally, it was nuts, and it took Amazon until 2007/8 to actually beat that market cap again.",2,0,2020-11-24 02:44:10+00:00,@hamids
638,"@elonmusk @AlexBerenson @JeffBezos Elon, @Tesla has a bigger monopoly on EVs in the US than Amazon has on books by market share (thanks to amazing Tesla cars!). Also, in 10 years, Tesla will have monopoly on entire car industry. SpaceX will also have it on rockets &amp; space travel.

Be careful what you ask for",27,1,2020-06-04 19:55:33+00:00,@hamids
639,"Right or wrong, this is a very entrepreneurial mentality, to the extreme! Make no mistake about it, if people like Elon took ""no"" as a valid answer, there would be no Apple, no Microsoft, no Google, no Amazon, no [virtually any successful company]. It's an admirable trait. https://t.co/RTuSMvEfzO",241,20,2020-05-11 22:03:30+00:00,@hamids
640,"@jasonfried Q: #AskJF   I tried Hey once, I struggled with whether to screen out an emailer. For example, I may get an email from ""Amazon"" that has some promotional material I'm not interested, but if I screen out ""Amazon"", I always wonder if I will also miss 
- @ylin_

A: https://t.co/xsaenN4rOq",4,0,2021-02-03 21:42:56+00:00,@jasonfried
641,"Deep, deep discount on the Kindle version of  It Doesn t Have to Be Crazy at Work  right now. Amazon s listing it at $2.99. Don t know how long it will last (and appears US only), but get it while you can: https://t.co/dJdcwprsZJ",71,13,2021-01-27 14:46:43+00:00,@jasonfried
642,@tottinge @dougfort @jasongorman Can you say Steve Jobs?  What are you viewing this on right now?  Are you wearing glasses? Where did you get them?  Walmart?  Costco?  How much within your grasp came from Amazon?  And whose transporting all the bits between us right now?,3,0,2023-03-19 18:56:32+00:00,@unclebobmartin
643,@ryanbrunner @jasongorman No. He d stop as soon as he had the billion. Amazon would still be selling nothing but books.   Why risk anything if there s nothing more to gain?,7,0,2023-03-17 19:39:20+00:00,@unclebobmartin
644,@jasongorman  and no one would create Amazon.,51,0,2023-03-17 17:24:33+00:00,@unclebobmartin
645,@Inkstall @martinfowler @addyosmani @amazonIN I don t know anything about this book nor why my name is mentioned in this promotional tweet.,5,1,2023-03-16 04:36:08+00:00,@unclebobmartin
646,@PaulFWatts Amazon works.,0,0,2022-08-25 06:48:37+00:00,@unclebobmartin
647,"@ian__online @fchollet @amazon A few years back I saw many copies with tilted pages, blurred covers, and other indications of low quality. I suspected counterfeiting, and contacted the publisher. They discovered an error in the printing process, which they then corrected.",0,0,2022-07-10 11:22:21+00:00,@unclebobmartin
648,"The  it s their platform  argument doesn t work well when you apply it to ATT, or Amazon, or an Airline, or a Bank. 

I mean, do you want to swear an oath of fealty to the ideologies of those companies in order to use their services?",113,7,2022-04-07 14:58:00+00:00,@unclebobmartin
649,@danprimack @skupor Amazon couldn t even suppress SHOP which is a direct competitor.  or read @benedictevans who has all of the evidence of how irrelevant Amazon is from an antitrust perspective. Never had a GOP Senator ask me about Amazon once.,5,0,2022-11-04 18:01:32+00:00,@rabois
650,"@danprimack @skupor Amazon is irrelevant.  And deflationary too. Don t think the GOP cares about Amz. We are concerned re suppression of views/content.  Twitter is not the exact same, already.",6,0,2022-11-04 17:46:37+00:00,@rabois
651,"@ShaneAParrish @paulg @garrytan @rsg or imagine trying to compete in the 21st century sans Amazon retail , AWS or Tesla.",50,0,2022-04-09 17:01:56+00:00,@rabois
652,@MichaelMartocci our SKUs are rarely available via Amazon.,4,0,2021-12-07 16:24:18+00:00,@rabois
653,@jharinstein @Sigalow yes but this is Google v Yahoo or Amazon/ebay or very directly Airbnb v craiglist.,1,0,2021-11-07 14:03:37+00:00,@rabois
654,@Sigalow it is a much better business to transact.  see Ebay v Amazon.  or just read Rich s own quotes in 2018 which got this exactly right.  listings won t even be relevant in 5 years.,43,2,2021-11-06 00:59:45+00:00,@rabois
655,@xethorn @netflix @amazon @Uber false.,2,0,2021-10-19 13:14:58+00:00,@rabois
656,Amazon s shitty search can t find their own products https://t.co/FXq0FohdwG,0,0,2019-12-27 01:36:17+00:00,@nzkoz
657,@carlfish I once got a legit $20 amazon gift card from some investment banker survey. Now I only do investment banker surveys,1,0,2019-10-28 23:05:18+00:00,@nzkoz
658,@lawgeeknz @themorgan @szechuan We're now 11 years since the bitcoin paper was published.  Twice as long as we had between the web being released and the amazon IPO.  Doesn't tech accelerate?,8,2,2019-06-10 05:06:34+00:00,@nzkoz
659,"@riskybusiness @dakami Amazon pretty well always generated cash flow to fund its continuing investments though, wouldn t be surprised if Uber has already raised more cash than amazon ever did?",1,0,2019-05-10 23:04:25+00:00,@nzkoz
660,@KeriHenare I did a talk at an amazon event last week and checked linked in this morning. So ... years? 10 maybe? I disabled notifications the day I signed up.,2,0,2019-04-16 03:02:42+00:00,@nzkoz
661,"The appetite for ""just do this specific thing to get results"" content is still very high. 

These 2 books in the Amazon best sellers list are just more proof. https://t.co/gahgunmyNf",7,0,2023-02-24 14:22:42+00:00,@peeplaja
662,"If you join the Wynter B2B audience pool, we pay for your thoughts. 

How you get paid depends on you - we offer a bunch of options. 

~60% of folks claim their reward with Paypal. Around 25% use Amazon gift cards. 6% Visa. https://t.co/JVM4pCXUVq",0,1,2022-10-18 19:11:29+00:00,@peeplaja
663,@Patticus Amazon support is excellent.,2,0,2022-10-10 12:11:09+00:00,@peeplaja
664,"@dohertyjf @WeatherTech they and others should just hop on Amazon fulfillment

consider it customer acquisition cost and the math might be even better than their own PPC CAC",1,0,2022-08-30 01:21:47+00:00,@peeplaja
665,"- Facebook Ads - @SusanEDub 
- Google Ads - @SusanEDub 
- TikTok Ads - Will Perry
- Facebook Ads Creative - @andrewjfaris 
- Google Shopping - @AndrewLolk 
- Selling on Amazon - Mina Elias
- Content Marketing for Ecommerce - @iamalexbirkett
- Email and SMS Marketing - @kaseyluckk",12,4,2022-06-15 13:27:17+00:00,@peeplaja
666,"Big brands have the advantage that their reputation precedes them. They can get away with fuzzier messaging.

Shopify or Amazon or Salesforce don't need to explain what they are, they can trade crisp messaging for fuzzy feelings and get away with it.

Smaller brands can't.",8,1,2022-05-16 11:50:53+00:00,@peeplaja
667,"@itsrgb @ScottFlear Sell products that Amazon doesn't.

Offer better experience.

Be objectively better for a particular set of customers.

Build a community.",1,0,2022-01-23 19:12:16+00:00,@peeplaja
668,"Was about to buy stuff from a website. Got to the checkout page: $5 shipping and 4-6 day delivery time. 

""I bet Amazon also has these items,"" I thought. 

Free 2-day shipping. 

That's why Amazon wins.",80,4,2022-01-23 15:57:12+00:00,@peeplaja
669,"#Target and #Walmart plan competing June sales events during #Amazon s Prime Day

https://t.co/tAOnV0xsqr
#Retail #retailers",1,0,2021-06-07 15:05:20+00:00,@mssonicflare
670,"Breaking #JeffBezos Bezos to step down as #Amazon CEO, Andy Jassy to take over in Q3 https://t.co/KgOwYRtvQB",1,0,2021-02-03 01:15:41+00:00,@mssonicflare
671,Good moves @amazon https://t.co/0UKlIFJAb4,1,0,2020-06-05 03:05:04+00:00,@mssonicflare
672,Well this is not right. If he bought a hand sanitizer for 2.50 then the most he could sell it is 5 bucks. Price gouging is the issue here. I would challenge him to start donating to those ppl in need! @amazon did the right thing here.... https://t.co/atelXV5JCH,1,0,2020-03-14 21:53:07+00:00,@mssonicflare
673,I can't believe someone tried to sell a pack of toilet papers on amazon for 200 bucks!hopefully @amazon is tracking them down... Stop this madness plz.,1,0,2020-03-14 21:10:29+00:00,@mssonicflare
674,Interesting and why not! &gt; #Walmart is quietly working on an Amazon Prime competitor called Walmart+ https://t.co/nQI0DSxJek,1,0,2020-02-28 06:33:57+00:00,@mssonicflare
675,Well we shouldn't replace them. Libraries is still needed for many reasons. I.e. Unless amazonbooks are there to checkout books and check back in then you cannot replace them. The beauty of library is for kids to check out books and bring it back teaches them responsibility https://t.co/vgCXxnH5vb,1,0,2019-09-15 14:34:39+00:00,@mssonicflare
676,"@modestproposal1 I still can't figure out why Amazon owns and ended the Alexa analytics service a while ago, but still hasn't repurposed ALEXA. COM for...Alexa!? https://t.co/8uL537Kher",3,0,2022-12-15 18:07:28+00:00,@scottbelsky
677,"@iamsteph @audible_com $75.89!?!? that doesn t look right.
i m getting more normal on amazon.   https://t.co/JahS0tldEq",1,0,2022-05-20 15:56:12+00:00,@scottbelsky
678,"@stefann42 @stevesi publishers and amazon - or just amazon - not sure what s going on here  sadly, authors are always at the mercy of these mysterious whims",0,0,2021-12-26 14:04:46+00:00,@scottbelsky
679,"@William_Godel makes sense, but wild that amazon doesn t dynamically change the price of digital version to accommodate. their digital margin has become the third party physical product s opportunity!",1,0,2021-09-27 01:56:17+00:00,@scottbelsky
680,"so now the instant digital Kindle version is MORE expensive than paperback .and hardcover!? 

I know amazon has all sorts of algos at play, but deeply curious what s going on under the hood here? https://t.co/Zm4acNEob2",28,1,2021-09-27 01:41:27+00:00,@scottbelsky
681,@bmorrissey books on amazon are a wild algorithmic game that is smarter than we are.,1,0,2021-08-02 15:36:21+00:00,@scottbelsky
682,@brooke @amazon I never read manuals but would definitely read a maunal,2,0,2021-07-23 01:59:11+00:00,@scottbelsky
683,"""You ve crossed a bridge that can t be uncrossed, and turned  Amazon PR  from a badge of distinction on a r sum  into an indelible stain."" - @QuinnyPig 

https://t.co/N4lOVm9GFy",98,40,2021-03-31 17:44:26+00:00,@martinfowler
684,"Ordered something from @BestBuy, was promised delivery next day, didn't deliver, won't give me a date, won't let me cancel.

There's a reason folks would rather buy from Amazon.",177,9,2021-03-05 19:41:20+00:00,@martinfowler
685,"@anders_eriksson @emcoffey3 @amazon sadly, it doesn't seem as rare as we would hope",9,0,2020-10-26 19:00:39+00:00,@martinfowler
686,@emcoffey3 @amazon We're trying to help you see things from a whole new perspective.  ,507,8,2020-10-26 18:38:36+00:00,@martinfowler
687,"(Sadly, while Amazon is the epitome of digital disruption of retailing, their web publishing is still stuck in the Paper Age. So Gregor's article is being published as a series of posts rather than an evolving publication.)

https://t.co/Nk4HHxK0HO",16,2,2020-09-11 14:08:01+00:00,@martinfowler
688,"""Amazon is a perfectly OK company, to the extent that planetary-scale sprawling corporate behemoths can be perfectly OK in 2020. Which is to say, not OK at all.""

https://t.co/rX0HQSSvuO @timbray",174,52,2020-07-29 14:49:01+00:00,@martinfowler
689,"@AmazonHelp Yes. But how to search? The charge code on the credit card charge does not appear on the order. We also cannot search for the dollar amount of the order. (We found it eventually, but it should have been easier.)",1,0,2020-07-21 14:41:39+00:00,@martinfowler
690,@AmazonHelp is there some page where you tell us what your charges on our credit card are for? We're increasingly finding charges that we can't easily link to orders.,0,1,2020-07-21 13:40:24+00:00,@martinfowler
691,"I admire the action @timbray has taken - resigning from Amazon to support covid whistleblowers

https://t.co/wJMrAPtoMq",260,90,2020-05-04 12:51:28+00:00,@martinfowler
692,"@TheYannster Because apple takes a cut of all sales via iPhone apps, and amazon declines to pay it.",43,2,2019-04-06 14:20:50+00:00,@martinfowler
693,@octoberclub @AmazonUK If you're asking about the web edition - details are at https://t.co/yZJUZa5mrH,7,2,2019-01-17 12:52:40+00:00,@martinfowler
694,@rieckpil @pearson It may be that  @informit has some information. I don't have any insight as to logistics I'm afraid. Amazon is usually a world to itself.,0,0,2019-01-12 13:50:05+00:00,@martinfowler
695,@ollieolliep @AmazonUK I don't know what distribution is like in the UK (long time since I lived there). Does @InformIT have any suggestions?,1,0,2019-01-03 13:51:40+00:00,@martinfowler
696,@KateRLTB I really enjoyed that book when I was a kid too. Read that before any of the Swallows and Amazons.,1,0,2018-12-24 14:56:47+00:00,@martinfowler
697,"Amazon is now selling Refactoring 2nd Ed on Kindle
https://t.co/Uy7S6Ib7R1

Currently they are discounting the hardback but not the kindle edition, so the former is a little cheaper. (Seems odd to me too.)",333,80,2018-12-17 20:35:33+00:00,@martinfowler
698,@vuhminh @jbrancha It will be available on Amazon shortly. The informit bundle includes MOBI that you can put on your kindle.,2,1,2018-11-28 12:43:26+00:00,@martinfowler
699,@theMrTortoise The second paragraph contains links to informit and amazon to buy the book.,0,0,2018-11-27 08:21:17+00:00,@martinfowler
700,"Refactoring 2nd Ed was released on informit over the weekend. Should appear on Amazon in the next week or so.
https://t.co/kzfefIVhag",1220,454,2018-11-26 11:16:32+00:00,@martinfowler
701,"Refactoring update: Copies pre-ordered from informit, are now being shipped. ebooks available possibly Friday. Shipment made to Amazon.
https://t.co/ODJsl0D8pk",106,24,2018-11-21 16:49:53+00:00,@martinfowler
702,"@hgulyan Don't take their dates seriously! We hope you'll be able from InformIT next week, Amazon should follow shortly afterwards.
https://t.co/ZBCL090Ewl",2,0,2018-11-19 21:14:48+00:00,@martinfowler
703,@shaycojo Should be available for purchase on InformIT early next week. Maybe a few days longer for Amazon. I will tweet/RSS when things happen.,0,0,2018-11-19 19:50:21+00:00,@martinfowler
704,I started read The Peripheral on my newly unwrapped Amazon Scribe eInk tablet (I wanted to try a larger model) and.. so far the book and the show are quite different.  ,12,0,2022-12-13 22:06:10+00:00,@codinghorror
705,"@john_lam yes! I got mine from Amazon. I paid like $3500 for that 55"" OLED back in 2016.. I figured the price/performance had finally hit something approaching reasonable? It's so much better now of course.",2,0,2022-11-17 00:41:01+00:00,@codinghorror
706,Is.. is someone at Amazon trolling me right now? https://t.co/L20NasDQ0P,62,3,2022-11-16 22:24:50+00:00,@codinghorror
707,"If you loved Westworld season 1 -- which was, I would argue, truly great -- and bemoaned the trainwreck that was.. well.. every other season of Westworld.. I can strongly recommend The Peripheral (Amazon).   ",608,25,2022-11-11 01:15:14+00:00,@codinghorror
708,Browsing the Amazon website in 1997 https://t.co/bb14hj8uyA,25,5,2022-11-07 18:45:22+00:00,@codinghorror
709,@Navarr cheapest games? Mario Odyssey came out in 2017 or whatever and is currently $51 on Amazon. FIFTY ONE DOLLARS. Same with all their other high tier games. Plus the indie stuff is more expensive there. Online play costs recurring yearly $ on Switch.,6,0,2022-08-25 03:35:52+00:00,@codinghorror
710,"@StuartHMarshall @Carnage4Life it can, sort of, like Amazon turning AWS from ""how we internally provision servers"" to ""let anyone provision servers"" .. you make an internal service a product, you sell it both internally and externally",0,0,2022-07-10 19:22:56+00:00,@codinghorror
711,@Carnage4Life It makes sense; Apple and Google and Amazon are basically nation-states at this point,15,0,2022-06-27 22:34:37+00:00,@codinghorror
712,@ayn @wilshipley @amazon Weird. If you figure it out post why!,0,0,2022-04-21 23:28:05+00:00,@codinghorror
713,"@DoomChild2 @StackOverflow login with google, twitter, facebook, amazon, or whatever trusted third party service, e.g. https://t.co/XViQKPg6dp",0,0,2022-03-26 17:41:31+00:00,@codinghorror
714,inspired by https://t.co/tH5AL5fA65 let's try a different variation of this. What's the most USEFUL item you've purchased from Amazon in recent memory? Bonus points for obscurity.,58,2,2022-03-26 03:17:28+00:00,@codinghorror
715,"@chx refurb off Amazon. It looks pristine, came with the case but no accessories. Locked to AT&amp;T but I don't care about that.",0,0,2022-03-25 18:41:35+00:00,@codinghorror
716,"This Reacher (Amazon) show is sooo damn over the top. It's like the ultimate male badass fantasy montage sequence, in series form. Its primary saving grace is that it doesn't take itself too seriously, which is .. good.",74,1,2022-03-05 19:39:50+00:00,@codinghorror
717,"@jeffwilcox @Dyson I went to a vacuum repair shop. They diagnosed what was wrong, said that they didn t have the needed part and it was backordered from Dyson, but available cheaper on Amazon anyway. Their contract didn t let them order from there, so he gave us the part number and told us to order",1,0,2023-01-06 16:15:20+00:00,@Pilchie
718,"@idangazit @oising @vickyharp I think we also get a corp discount at Bose, but got mine when they were on sale at Amazon and it was lower than the discount. I didn t pay for my Surface headphones.",1,0,2021-06-08 03:53:35+00:00,@Pilchie
719,"Just saw an item on Amazon that was $7.83 for one, or a two pack for $12.00. The catch? The 2-pack didn't have Prime, and shipping was 49.99!",1,0,2021-05-29 19:58:00+00:00,@Pilchie
720,@_cartermp Buy TVs marketed at hotels.  Or buy smart TV that has an AmazonFire as the smart part (at least you might be able to trust it to be updated).  Or buy something and never hook it up to the internet (my current strategy),4,0,2021-04-12 01:01:04+00:00,@Pilchie
721,@terrajobst We have two Dutch ovens: a Lodge and an Amazon basics one. Both are perfectly serviceable. Not convinced a ale Creuset is worth it.,1,0,2021-01-18 01:14:14+00:00,@Pilchie
722,"@bradwilson Oh, I should update my Amazon Smile to PP. I think I m on Red Cross right now.",1,0,2020-12-22 05:52:08+00:00,@Pilchie
723,@clairernovotny @ScareAll Whoops. Really assumed the UDM Pros RJ45 jacks would be support PoE.  Can t do more setup until I get a couple of injectors. Thank goodness for Amazon delivery by 8am.,1,0,2020-09-22 02:11:41+00:00,@Pilchie
724,We ordered a box of Fun Dip from Amazon. It was a good choice - brings me way back.,2,0,2020-08-06 21:22:34+00:00,@Pilchie
725,"So now if I let @netflix try to play a second episode of a show, it crashes my @amazon FireTV and I have to unplug and reboot it :(",0,0,2020-04-12 05:48:40+00:00,@Pilchie
726,@KathleenDollard @JennBradford777 Amazon music unlimited has two  Hall of femme  and  The future is female . I might be listening to the second right now while waiting for this flight to take off...,1,0,2019-10-18 22:56:15+00:00,@Pilchie
727,How did Facebook s targeted ads for Amazon decide that the thing I need right now is a water fountain?!?,2,0,2018-08-02 00:16:18+00:00,@Pilchie
728,"@slifty ""Censored by Amazon"" has a nice ring to it!",1,0,2021-04-27 21:11:50+00:00,@Jeresig
729,Sunday night: running a large rcp transfer to a new server! Moving from Amazon AWS to @digitalocean + @MaxCDN. http://t.co/MTXjCwOhoP,99,21,2015-08-17 04:07:17+00:00,@Jeresig
730,@denisenepraunig You can find a bunch of them on Amazon! http://t.co/gBTsQXxryA,1,0,2015-06-18 21:58:04+00:00,@Jeresig
731,If you've watched Amazon's 'The Man in the High Castle' (and you should!) this survey tells them to make it: http://t.co/x6x2dgOq7p,8,10,2015-01-22 22:35:04+00:00,@Jeresig
732,"Watched 'The Man in the High Castle' pilot on Amazon, was surprisingly good alt-history take on Philip K Dick's novel http://t.co/SCLx1lDxAL",34,17,2015-01-17 04:21:41+00:00,@Jeresig
733,"Alibaba currently has a larger market cap than Twitter, Facebook, Yahoo, Oracle, eBay, or Amazon.",14,42,2014-09-19 16:10:09+00:00,@Jeresig
734,@Cheston I think Amazon sees it as the future of media for a certain segment of their audience and want to own those eyeballs!,0,0,2014-08-26 19:36:47+00:00,@Jeresig
735,Amazon buying @Twitch makes a lot of sense. I put a lot of hours into watching Twitch streams/VODs. The future of media is weird and great!,27,16,2014-08-26 17:52:32+00:00,@Jeresig
736,"A bunch of board games are on sale on Amazon: http://t.co/HK2ph7TCs2 Including King of Tokyo, Pandemic, 7 Wonders, and Power Grid!",28,40,2014-08-16 15:27:37+00:00,@Jeresig
737,"@namlu1205 @ianhlake @udacity @amazon Yikes! Did they even put it in a box, it just through it at your house from the street? Hope it's still helpful for you!",1,0,2018-10-17 10:44:40+00:00,@retomeier
738,@npelly Not sure if this is the direction you were going; I find Amazon's customer experience is their biggest advantage over big in-person stores.,1,0,2017-04-26 04:10:05+00:00,@retomeier
739,@blundell_apps @amazonuk @rootzwiki Who new me babbling for 40mins could result in book sales? Hope you find it useful :),0,0,2012-05-10 20:40:51+00:00,@retomeier
740,"Professional Android 4 Application Development is out! Shipping from Amazon US today: 
http://t.co/6iPeZ5gB",11,24,2012-04-23 16:48:03+00:00,@retomeier
741,@marcpoppleton @amazonkindle Awesome! Hope you find it useful. Let me know if you've got any questions.,0,0,2012-04-17 16:30:48+00:00,@retomeier
742,The Kindle edition of Professional Android 4 Application Development is out (and Amazon have taken 43% off the price): http://t.co/unOdYjEh,12,25,2012-04-16 16:49:45+00:00,@retomeier
743,@Nescafemix March! check Amazon :),0,0,2011-11-26 21:14:47+00:00,@retomeier
744,"So now that it's launched, what are your thoughts on the Amazon Android Appstore?",0,0,2011-03-22 15:34:15+00:00,@retomeier
745,PS What is Amazon currently trying to sell to His Majesty's Government that prompted this upsuckling? I'm too lazy to find out.,2,0,2022-09-09 19:03:20+00:00,@avdi
746,"""Fuck Amazon and Bezos""

""Oh no, they are hurting the special tax status of DISNEY, those bastards!""

 ",5,0,2022-04-22 17:22:00+00:00,@avdi
747,"I eagerly await the day all the decen advocates start whining for gov't intervention to force their ""ownership"" tokens from now-defunct entities to be respected by other entities. While they're at it they could get Amazon to respect ""my"" https://t.co/a8Qq3BC3JY music collection. https://t.co/syaUPJmDX4",5,0,2022-01-11 20:12:32+00:00,@avdi
748,"Amazon is destroying itself by selecting brands to promote. For a delicious few short years it was a great marketplace, now it's just an enormous catalog of junk. Too bad Amazon killed all the competition first.",30,3,2023-03-18 04:37:37+00:00,@MrAlanCooper
749,@ddt there was one prescient passage in the book where he talks about the consolidation of retail into fewer and bigger stores. He lightheartedly speculates that one day there will just be one big store in Kansas. Welp. Amazon is exactly that (Kansas being just a state of mind).,0,0,2022-08-28 15:19:25+00:00,@MrAlanCooper
750,"That's the business model of Microsoft, Amazon, and just about every other ""tech"" company who claims to ""Do No Evil."" https://t.co/kTxlIdjNiz",55,10,2022-08-21 03:57:39+00:00,@MrAlanCooper
751,"@mojoguzzi @CarrieJanney Thanks for the recommendation. I went to buy it and the only copy Amazon had cost $261! They had a Kindle version, but I don t read books on screens. I ll keep an eye out for it.",0,0,2022-01-02 17:32:39+00:00,@MrAlanCooper
752,".@McMasterCarr is by far and away the best online retailer. Their website delivers dense information about hundreds of thousands of SKUs without bullshit, and then delivers them faster than Amazon Prime. 1",11,0,2021-11-09 17:38:18+00:00,@MrAlanCooper
753,This is totally amazing! There s a British inventor who creates mechanical arcade games. This one lets you be an Amazon Warehouse Worker filling orders. https://t.co/YeuHBCXtFQ,10,7,2021-05-18 05:24:33+00:00,@MrAlanCooper
